File,Features,Value
r_0human234161_180659-hq.wav,"[ 4.72174288e-04  2.11156276e-03  2.63265311e-03  4.18216362e+01
  6.34684486e+01 -5.21664963e+01 -6.29945030e+01 -6.56834030e+01
 -6.22809753e+01  5.34229504e-04  3.39969120e-04  9.52918708e-05
  5.95601683e-04  4.08711203e-04  3.36115190e-04  3.07049675e+01
  1.06547678e+00  9.36511517e-01  8.99530888e-01  6.25887692e-01]",[0.60432021]
r_0mechanical262587_4206277-hq.wav,"[ 5.87630842e-04  3.72808339e-04  1.87808371e-04  7.51842070e+00
  4.74958801e+00 -5.11674309e+01 -1.55685921e+01 -1.55990438e+01
 -1.55205393e+01  1.03681188e-04  5.78220679e-05  1.11603673e-04
  9.93009962e-05  9.03962573e-05  4.71275162e-05  3.94833603e+01
  1.69328737e+00  1.62434185e+00  1.61938870e+00  1.28317571e+00]",[0.54825631]
r_0human206021_1648170-hq.wav,"[ 2.45466479e-03  6.65694661e-03  3.49438936e-03  1.78754333e+02
  9.78233261e+01 -1.80646759e+02 -2.17709789e+01 -2.29525375e+01
 -2.19014263e+01  4.70775121e-04  1.40220090e-03  5.38056716e-04
  6.82680984e-04  1.61022006e-03  6.87943539e-04 -6.78607635e+01
  1.95113516e+00  1.87703490e+00  1.80134583e+00  1.21990573e+00]",[0.123161]
r_0quiet340485_2822775-hq.wav,"[ 1.40290154e-04  1.16324321e-04  2.07401376e-04  2.69986010e+00
  3.19682479e+00  1.10321999e+01 -3.31965828e+01 -3.33282967e+01
 -3.33824463e+01  2.24855721e-05  1.97099762e-05  3.88771987e-05
  1.87462210e-05  3.84373634e-05  2.82865567e-05  7.19417343e+01
  1.48589957e+00  1.31516862e+00  1.33995581e+00  9.31602120e-01]",[0.70490132]
r_0mechanical98942_1163166-hq.wav,"[ 9.04849439e-04  5.84131631e-04  9.22653475e-04  1.41143951e+01
  2.16018219e+01 -1.17368492e+02 -1.80126610e+01 -1.80231380e+01
 -1.79654522e+01  4.17241361e-04  1.25876875e-04  1.26818297e-04
  1.39632219e-04  1.09618501e-04  1.90783830e-04 -3.87775922e+00
  1.87817085e+00  1.78333211e+00  1.68070042e+00  1.36249316e+00]",[0.36277679]
r_0nature40824_28867-hq.wav,"[ 3.07600494e-05  2.14906449e-05  3.01261352e-05  5.00265956e-01
  7.55481422e-01 -1.51615448e+02 -2.69513035e+01 -2.84735985e+01
 -2.62355556e+01  3.35857226e-06  4.19844082e-06  6.43112435e-06
  5.09143274e-06  5.80430014e-06  6.18197328e-06 -3.18070469e+01
  1.65044355e+00  1.59385455e+00  1.67288637e+00  1.23373532e+00]",[0.55730839]
r_0quiet72022_1059930-hq.wav,"[ 5.27678756e-04  6.19257626e-04  9.37042991e-04  1.31370564e+01
  2.50887814e+01 -5.78805237e+01 -3.63221092e+01 -3.76967087e+01
 -3.57681236e+01  2.29170910e-04  1.21176439e-04  1.00630248e-04
  1.80109986e-04  1.24948056e-04  2.14596919e-04  2.73147011e+01
  1.57515228e+00  1.57190526e+00  1.60394168e+00  1.32246947e+00]",[0.61930511]
r_0human178989_2417094-hq.wav,"[ 3.05137062e-03  5.43374522e-03  5.16223582e-03  1.19144310e+02
  1.02122498e+02 -7.09396744e+01 -3.64445648e+01 -3.65456429e+01
 -3.62076035e+01  8.91442643e-04  9.77875665e-04  5.44262934e-04
  1.17097737e-03  1.08909840e-03  1.06345641e-03  2.99489899e+01
  1.72529876e+00  1.57357740e+00  1.51698661e+00  1.22157204e+00]",[0.43713869]
r_0quiet33181_215874-hq.wav,"[ 1.72678465e-05  4.01130237e-05  4.01651814e-05  8.48214865e-01
  9.05237079e-01  6.87293167e+01 -3.08745518e+01 -3.24117355e+01
 -3.19634380e+01  1.12672378e-05  6.97951782e-06  3.16158435e-06
  1.05779682e-05  7.66673566e-06  7.77038440e-06  1.11614738e+02
  2.11253023e+00  1.83839500e+00  1.47211707e+00  9.12458897e-01]",[0.79230195]
r_0society156965_464357-hq.wav,"[ 1.30751508e-03  4.07826621e-03  2.13469286e-03  9.79501343e+01
  4.76447487e+01 -6.54643097e+01 -5.53360214e+01 -5.58792953e+01
 -5.61016731e+01  1.02639140e-03  7.06487452e-04  2.50497047e-04
  7.26025668e-04  1.28567684e-03  6.32890326e-04  2.74601212e+01
  9.68613923e-01  9.33400393e-01  9.53155994e-01  7.50044763e-01]",[0.56977804]
r_0nature55349_407362-hq.wav,"[ 2.95345808e-06  1.89453601e-06  1.85985743e-06  4.00518812e-02
  4.18345146e-02 -1.06815971e+02 -2.47093678e+01 -2.48104038e+01
 -2.49092636e+01  4.51408823e-07  3.25126734e-07  5.77116396e-07
  5.39853602e-07  5.20096080e-07  4.50298586e-07 -1.97491133e+00
  1.48453534e+00  1.51892245e+00  1.78640974e+00  1.37767410e+00]",[0.5403649]
r_0human156040_2558789-hq.wav,"[ 9.48789413e-04  1.79374870e-03  1.77830935e-03  4.99108620e+01
  3.36657867e+01 -1.19751747e+02 -2.64602833e+01 -2.66916523e+01
 -2.64722939e+01  1.57661503e-04  4.18802025e-04  2.14504093e-04
  2.06802972e-04  5.23569703e-04  3.20545019e-04 -8.98595142e+00
  1.95321059e+00  1.86208570e+00  1.75871265e+00  1.48629320e+00]",[0.36369165]
r_0human128768_806506-hq.wav,"[ 1.85290794e-03  2.18009693e-03  1.94560003e-03  4.20125389e+01
  4.62037811e+01 -7.16752701e+01 -2.85400543e+01 -3.02977200e+01
 -2.92611046e+01  7.22392113e-04  3.41144449e-04  3.45967128e-04
  6.51220325e-04  4.36048285e-04  4.58897499e-04  2.17677631e+01
  1.74939525e+00  1.65801370e+00  1.54311812e+00  1.23794961e+00]",[0.49710822]
r_0mechanical85463_552310-hq.wav,"[ 7.23498757e-04  2.46026460e-03  1.97668001e-03  6.69051743e+01
  4.69813766e+01 -6.81661224e+01 -3.14923515e+01 -3.23253021e+01
 -3.11102524e+01  2.38023771e-04  5.61786641e-04  1.53740781e-04
  3.53493437e-04  5.41989284e-04  4.58385039e-04  3.43758354e+01
  1.89118791e+00  1.89520442e+00  1.87854266e+00  1.65066230e+00]",[0.49056168]
r_0society142296_2576155-hq.wav,"[ 8.43475049e-04  1.41897809e-03  2.59612664e-03  3.85335236e+01
  6.11251297e+01 -1.09626701e+02 -2.43522148e+01 -2.65120945e+01
 -2.58589821e+01  2.64711707e-04  3.50205257e-04  1.74828718e-04
  2.99950945e-04  3.44552274e-04  5.36099367e-04 -2.86385679e+00
  1.88726079e+00  1.78897429e+00  1.75194740e+00  1.34987998e+00]",[0.3648108]
r_0human75265_143133-hq.wav,"[ 9.36412980e-05  4.07410087e-04  6.96719217e-04  9.71718311e+00
  1.64039116e+01 -7.36617813e+01 -2.91938686e+01 -3.36430206e+01
 -3.01085510e+01  9.86161613e-05  8.58369531e-05  1.68577608e-05
  9.26007633e-05  7.72780331e-05  1.21262972e-04  2.30855446e+01
  1.94328070e+00  1.99464846e+00  2.03678298e+00  1.87510085e+00]",[0.59178427]
r_0mechanical17498_62289-hq.wav,"[ 1.77229103e-03  1.39437895e-03  1.27437362e-03  2.29853649e+01
  2.83575726e+01 -1.37170242e+02 -1.69851990e+01 -1.70564880e+01
 -1.68195171e+01  3.20854451e-04  1.73130669e-04  3.18111066e-04
  4.68498154e-04  2.96204060e-04  1.86905978e-04 -9.94606590e+00
  1.82213545e+00  1.77406061e+00  1.82475436e+00  1.44198143e+00]",[0.27710753]
r_0quiet324938_1648170-hq.wav,"[ 6.19326252e-04  4.78146248e-04  4.77503141e-04  1.08317394e+01
  1.18866196e+01 -5.72022820e+01 -3.84521523e+01 -3.85491905e+01
 -3.88404922e+01  1.12559937e-04  9.10426606e-05  1.13698632e-04
  1.23658450e-04  1.10961206e-04  1.08216402e-04  4.17925186e+01
  1.18094134e+00  1.01951361e+00  1.06632984e+00  7.10559070e-01]",[0.64966495]
r_6mechanical60455_27178-hq.wav,"[ 2.04026653e-03  1.57236925e-03  9.00567626e-04  3.31824799e+01
  1.97536106e+01 -9.45767365e+01 -2.69096069e+01 -2.70962906e+01
 -2.70957260e+01  3.43755615e-04  2.64080387e-04  4.04677383e-04
  4.06955893e-04  3.84220795e-04  2.93417135e-04  7.40904236e+00
  1.74802458e+00  1.66792881e+00  1.62351394e+00  1.44776022e+00]",[0.45952417]
r_0nature31960_129090-hq.wav,"[ 2.71351309e-05  3.23163185e-05  2.00199011e-05  4.64477718e-01
  4.94354039e-01 -1.23698883e+02 -3.73128738e+01 -3.82154884e+01
 -3.66929741e+01  9.80190816e-06  3.56430724e-06  4.63293827e-06
  1.19003726e-05  5.39217535e-06  4.07283278e-06 -3.05194149e+01
  1.51825130e+00  1.52539253e+00  1.64259875e+00  1.20399153e+00]",[0.67692199]
Kelowna Tree rip i.wav,"[ 4.11996804e-03  2.35318160e-03  1.17527216e-03  3.23872833e+01
  2.39260483e+01 -9.65499649e+01 -2.30102520e+01 -2.30490456e+01
 -2.29859123e+01  5.49205579e-04  2.62262416e-04  5.09131234e-04
  8.86695692e-04  3.54815362e-04  4.17675212e-04  2.67848873e+01
  3.23967427e-01  2.96286792e-01  2.59884983e-01  2.41728470e-01]",[0.45840741]
r_0quiet193721_1648170-hq.wav,"[ 8.68779389e-05  5.42314483e-05  6.64386724e-04  1.33124065e+00
  1.76210423e+01 -6.39304695e+01 -4.57702942e+01 -4.68087082e+01
 -4.67405548e+01  1.15223656e-05  1.06563439e-05  1.66223763e-05
  1.47270075e-05  1.35787277e-05  1.57036538e-05  2.54590073e+01
  1.09324336e+00  1.03162777e+00  9.30738807e-01  5.77605128e-01]",[0.67023029]
r_0society210150_3305361-hq.wav,"[ 4.05741812e-05  5.21216898e-05  8.77330531e-05  1.51751304e+00
  2.83290911e+00 -1.78091202e+02 -1.40066032e+01 -1.61249409e+01
 -1.39100742e+01  9.67334290e-06  1.33722951e-05  8.01161787e-06
  7.50790196e-06  1.21266330e-05  1.92895805e-05 -3.64903488e+01
  1.74117589e+00  1.76261902e+00  1.78008866e+00  1.50052679e+00]",[0.34655143]
Kelowna Tree rip ii.wav,"[ 2.47119321e-03  2.54447665e-03  1.54020172e-03  5.45100708e+01
  3.51274338e+01 -1.21619774e+02 -1.98172932e+01 -2.01750145e+01
 -1.98087387e+01  7.89309968e-04  4.30294487e-04  4.50147316e-04
  6.35491684e-04  5.37078478e-04  3.90897709e-04  1.36240244e+00
  4.45374399e-01  4.28830862e-01  3.98749560e-01  2.98711866e-01]",[0.27590551]
r_1mechanical135063_658546-hq.wav,"[ 1.24033587e-03  1.12892676e-03  1.31785090e-03  2.59574089e+01
  2.76576805e+01 -1.12556824e+02 -4.11035576e+01 -4.11343536e+01
 -4.11706963e+01  1.78311093e-04  2.04942728e-04  2.60714442e-04
  2.49875535e-04  2.85080198e-04  1.78053961e-04 -5.58492708e+00
  1.22854066e+00  1.13983560e+00  1.11878765e+00  7.68031538e-01]",[0.61461598]
r_0nature120105_957391-hq.wav,"[ 1.67336396e-03  1.77852821e-03  7.65958510e-04  3.25686188e+01
  1.89369011e+01 -6.96009979e+01 -3.54593468e+01 -3.56465263e+01
 -3.55923996e+01  4.04579187e-04  2.32324237e-04  3.27606540e-04
  4.78443981e-04  4.30264510e-04  1.58609895e-04  6.68968773e+00
  1.70304298e+00  1.51146913e+00  1.41355634e+00  9.81959105e-01]",[0.53539483]
r_0nature46142_453534-hq.wav,"[ 3.22577148e-06  2.15145201e-06  2.10866665e-06  4.53113653e-02
  5.64790741e-02 -1.12954132e+02 -1.36243343e+01 -1.37246170e+01
 -1.33969402e+01  6.47022262e-07  3.54408996e-07  6.18196225e-07
  5.38653808e-07  5.45663511e-07  3.50603500e-07  6.91719866e+00
  1.57089806e+00  1.51644325e+00  1.88531327e+00  1.57307982e+00]",[0.40717523]
r_0society78661_1148115-hq.wav,"[ 8.19589593e-04  6.43312524e-04  9.60698351e-04  1.54296370e+01
  2.21360416e+01 -1.76107971e+02 -1.67943726e+01 -1.68753033e+01
 -1.65973701e+01  1.39278520e-04  1.27908497e-04  1.65690071e-04
  1.51240500e-04  1.62535391e-04  1.61738470e-04 -3.57206345e+01
  1.90252852e+00  1.89226031e+00  1.77602506e+00  1.28631496e+00]",[0.27304252]
waterbells ii.wav,"[ 4.50687483e-04  1.38658495e-03  1.84746226e-04  2.89781818e+01
  5.04797554e+00 -1.96654053e+01 -2.65845432e+01 -2.82024937e+01
 -2.67636280e+01  2.47882796e-04  1.95887740e-04  1.40543460e-04
  2.84388982e-04  5.22338552e-04  5.26245349e-05  7.53191757e+01
  5.10025144e-01  3.16217840e-01  2.77769476e-01  1.99190974e-01]",[0.67559674]
r_0society138247_2531318-hq.wav,"[ 9.28882451e-04  1.06514827e-03  9.36853408e-04  2.11784477e+01
  2.11316433e+01 -1.03119652e+02 -3.58811493e+01 -3.75364799e+01
 -3.63701859e+01  2.86868570e-04  1.61156990e-04  1.82400036e-04
  2.86401337e-04  2.47918331e-04  1.57268485e-04  4.83637094e+00
  1.77347958e+00  1.70268381e+00  1.67730832e+00  1.48846889e+00]",[0.5871289]
r_4mechanical52164_164285-hq.wav,"[ 8.78615363e-04  7.57686619e-04  3.32784536e-03  1.17548285e+01
  5.63741150e+01 -1.37504227e+02 -2.84384956e+01 -2.84599113e+01
 -2.83711166e+01  2.65557115e-04  1.01806952e-04  1.35039911e-04
  2.75282131e-04  1.20636083e-04  1.90017221e-04 -1.63589878e+01
  1.76855183e+00  1.71222591e+00  1.67899728e+00  1.37699497e+00]",[0.43399462]
r_0human270457_5102331-hq.wav,"[ 1.09224435e-04  3.48225265e-04  7.57916830e-04  8.56358433e+00
  1.75930157e+01 -1.27883553e+02 -2.26498260e+01 -2.48376408e+01
 -2.33291931e+01  1.10004818e-04  6.96968782e-05  2.08202055e-05
  6.99395459e-05  8.10806669e-05  7.64591314e-05  3.64321136e+00
  2.27868652e+00  2.19281387e+00  2.19864750e+00  2.07072091e+00]",[0.46930736]
r_0quiet30365_29541-hq.wav,"[ 7.02325488e-04  5.26366290e-04  1.57418865e-04  6.05001163e+00
  3.67599082e+00 -6.80323181e+01 -3.38115578e+01 -3.38848495e+01
 -3.38098717e+01  2.61249981e-04  4.13220478e-05  7.30550819e-05
  1.69292442e-04  6.24222885e-05  4.42139208e-05  2.14305668e+01
  1.64070606e+00  1.55924392e+00  1.46827412e+00  1.16093421e+00]",[0.61122342]
r_0nature148347_2606735-hq.wav,"[ 3.43748252e-06  1.49753405e-05  1.31841489e-05  3.38541031e-01
  2.84391135e-01 -1.02862854e+02 -2.43779259e+01 -2.56758194e+01
 -2.48555641e+01  2.30129876e-06  2.80462700e-06  6.78866343e-07
  3.54584085e-06  3.45023227e-06  2.76332912e-06  9.41544819e+00
  1.70079696e+00  1.80491841e+00  2.05213380e+00  1.81706107e+00]",[0.55262778]
Penticton water ii.wav,"[ 8.62793589e-04  1.43743609e-03  6.05618861e-03  4.95125656e+01
  1.43124542e+02 -1.37153427e+02 -2.75827503e+01 -2.88327141e+01
 -2.80819397e+01  3.75303964e-04  5.09905803e-04  1.38531250e-04
  3.11181560e-04  2.43525850e-04  8.72898265e-04 -3.00858974e+01
  5.56171417e-01  5.46905518e-01  6.00656867e-01  5.64985275e-01]",[0.23659989]
r_0society46732_26695-hq.wav,"[ 6.04628818e-04  7.95619213e-04  6.73710310e-04  1.41197329e+01
  1.53026762e+01 -1.04274384e+02 -3.45696144e+01 -3.51934242e+01
 -3.41628418e+01  1.60405005e-04  1.19948054e-04  1.14478287e-04
  2.53566512e-04  1.39126932e-04  1.88399776e-04  4.81770706e+00
  1.70943177e+00  1.64578211e+00  1.65424061e+00  1.37980342e+00]",[0.59228039]
r_0quiet171425_1648170-hq.wav,"[ 2.68149975e-04  2.79376487e-04  6.70431356e-04  9.38535118e+00
  1.41529007e+01 -7.54898834e+01 -5.18568344e+01 -5.30130081e+01
 -5.16652641e+01  4.36628070e-05  1.03195183e-04  5.43512288e-05
  6.43888634e-05  7.03781770e-05  2.47504591e-04  2.00634441e+01
  1.01827514e+00  9.01889861e-01  1.02517498e+00  6.78646386e-01]",[0.67098644]
r_0human31962_129090-hq.wav,"[ 3.66736873e-04  2.27627927e-03  1.96746737e-03  5.05004120e+01
  3.89191284e+01 -8.27301941e+01 -4.13616562e+01 -4.40298347e+01
 -4.13398209e+01  4.49520041e-04  4.14232549e-04  6.99016236e-05
  5.04308904e-04  4.34073969e-04  3.94829054e-04  2.07658882e+01
  1.69945765e+00  1.71752596e+00  1.67115009e+00  1.48519874e+00]",[0.56465274]
r_0nature19095_62018-hq.wav,"[ 5.13403560e-04  6.97600888e-04  1.88573860e-04  1.30059605e+01
  4.37428713e+00 -9.27529068e+01 -2.71631947e+01 -2.86248569e+01
 -2.72898846e+01  1.46955266e-04  9.28285081e-05  1.07802036e-04
  1.85848854e-04  1.75541209e-04  5.84245936e-05  2.28931713e+01
  1.65990758e+00  1.60411906e+00  1.59878802e+00  1.30408323e+00]",[0.55670851]
Penticton fly.wav,"[ 2.35914122e-04  1.60328345e-04  3.12108372e-04  4.54237652e+00
  6.68404722e+00 -1.00465553e+02 -2.35262718e+01 -2.37303886e+01
 -2.32070007e+01  4.11870424e-05  4.61311465e-05  4.35872025e-05
  3.50878399e-05  4.17649244e-05  1.09893037e-04  3.51120114e+00
  3.73825490e-01  3.73557985e-01  4.03255224e-01  3.38270426e-01]",[0.51680708]
r_0human144024_2588050-hq.wav,"[ 7.85165248e-05  2.07660283e-04  3.06037051e-04  5.16075277e+00
  6.85257339e+00 -2.45795002e+01 -4.36018257e+01 -4.53916588e+01
 -4.28136673e+01  4.97354413e-05  4.36453811e-05  1.55823964e-05
  4.19148600e-05  4.30483742e-05  4.80992239e-05  5.11374092e+01
  1.27900255e+00  1.28002465e+00  1.25613320e+00  1.05453670e+00]",[0.64197291]
Oz Pretty Beach cricket.wav,"[ 5.55236693e-05  4.57750539e-05  5.92397701e-05  1.06197405e+00
  1.39149296e+00 -1.44972244e+02 -2.57212658e+01 -2.73498249e+01
 -2.63908081e+01  8.87552505e-06  9.03916316e-06  1.08541017e-05
  1.17705895e-05  1.13981669e-05  1.24210119e-05 -2.91629753e+01
  3.27458262e-01  2.80136377e-01  2.52988815e-01  2.68800795e-01]",[0.54946726]
r_0mechanical318619_739478-hq.wav,"[ 3.04599036e-03  2.28724256e-03  3.20001179e-03  7.02123489e+01
  7.16447754e+01 -9.57085190e+01 -2.89891376e+01 -2.90088558e+01
 -2.88963089e+01  1.90850289e-04  6.25837420e-04  6.65279047e-04
  2.36925989e-04  5.71880024e-04  8.89674877e-04  4.96826410e+00
  1.76752234e+00  1.66255236e+00  1.62618053e+00  1.28341961e+00]",[0.36716102]
r_1mechanical163683_2843367-hq.wav,"[ 1.70401065e-03  1.93427154e-03  3.99580412e-03  6.10402641e+01
  9.54922180e+01 -9.30800858e+01 -4.81833801e+01 -4.91299667e+01
 -4.72719879e+01  2.58979853e-04  5.90406766e-04  3.65161715e-04
  2.96528684e-04  5.31211612e-04  1.05005247e-03  1.47492886e+01
  1.21811819e+00  1.17503798e+00  1.11114550e+00  8.66841912e-01]",[0.55027751]
r_0mechanical17742_61521-hq.wav,"[ 7.20456665e-05  1.20524935e-04  3.26672220e-04  3.67545104e+00
  7.06396341e+00 -4.28417244e+01 -5.62016029e+01 -6.14216843e+01
 -5.80357094e+01  1.83055126e-05  3.40631377e-05  1.34888023e-05
  2.05747092e-05  2.40781937e-05  4.45876467e-05  4.12004471e+01
  8.68029892e-01  8.76478970e-01  9.67844188e-01  7.93665290e-01]",[0.60717847]
White Lake leaves.wav,"[ 3.91258480e-04  2.46823300e-04  3.07038106e-04  5.70309782e+00
  6.77037764e+00 -1.07395981e+02 -3.41562500e+01 -3.42629547e+01
 -3.42467499e+01  4.76107598e-05  4.54804540e-05  8.66327100e-05
  6.06212234e-05  7.57281232e-05  5.66593408e-05  6.82388020e+00
  3.10554564e-01  2.63701588e-01  2.26898044e-01  2.44423777e-01]",[0.631034]
r_0quiet198933_2440401-hq.wav,"[ 3.14058489e-05  6.68560024e-05  1.37976473e-04  5.64012110e-01
  1.98571420e+00  3.24038887e+01 -3.28712273e+01 -4.47726746e+01
 -3.76581230e+01  2.08862693e-05  2.81852022e-06  7.23269352e-07
  2.37630538e-05  1.54823192e-06  3.27652128e-06  9.83545761e+01
  2.19612813e+00  1.62975740e+00  1.49388587e+00  9.80223775e-01]",[0.75768587]
White Lake bird.wav,"[ 2.12699215e-05  4.32104789e-05  3.23019412e-05  9.16853130e-01
  4.59481478e-01 -6.95345917e+01 -2.71682014e+01 -3.28522720e+01
 -2.94411354e+01  5.42105590e-06  6.07389029e-06  4.82116548e-06
  8.61678382e-06  1.68475581e-05  2.61071477e-06  2.41489658e+01
  2.82568634e-01  2.54916638e-01  4.57766891e-01  3.42928827e-01]",[0.61782683]
r_0human23312_146960-hq.wav,"[ 3.41898442e-04  8.73637851e-04  1.36307708e-03  2.08393879e+01
  3.44889030e+01 -1.05677940e+02 -2.30360889e+01 -2.48725376e+01
 -2.34829006e+01  2.29890284e-04  1.72815417e-04  6.64476902e-05
  1.70784304e-04  1.86077348e-04  2.12451763e-04 -3.76312408e+01
  1.94694400e+00  1.88198423e+00  1.46659422e+00  1.27406466e+00]",[0.36324739]
r_0society51783_612689-hq.wav,"[ 2.74240942e-04  2.36837121e-04  2.30463338e-04  5.23252249e+00
  3.38000035e+00 -1.14751144e+02 -1.81879997e+01 -1.84962177e+01
 -1.88070545e+01  5.29046192e-05  4.19539683e-05  4.81139177e-05
  6.03121516e-05  5.76916063e-05  3.74463234e-05  8.11470211e-01
  1.73361707e+00  1.72274852e+00  1.74982500e+00  1.40099514e+00]",[0.43874952]
r_0society164344_18799-hq.wav,"[ 2.04778230e-03  3.13162082e-03  5.61848609e-03  9.75515671e+01
  1.38697647e+02 -8.21985092e+01 -2.87751827e+01 -2.92591496e+01
 -2.90756302e+01  6.39377336e-04  9.11041512e-04  4.79578419e-04
  3.45756795e-04  8.78744642e-04  1.66522677e-03  2.82257900e+01
  1.65932584e+00  1.58519232e+00  1.56557822e+00  1.54517531e+00]",[0.33289127]
r_0mechanical6572_2518-hq.wav,"[ 1.28780247e-03  1.68415357e-03  8.14807951e-04  3.54528275e+01
  1.88453426e+01 -7.84938126e+01 -1.48789663e+01 -1.91552887e+01
 -1.59722767e+01  3.79801757e-04  2.85188347e-04  1.66670492e-04
  3.85679421e-04  2.59230612e-04  1.77750029e-04  1.40069304e+01
  2.17804980e+00  2.07854843e+00  2.14020753e+00  1.53426278e+00]",[0.36552313]
r_0mechanical28218_52325-hq.wav,"[ 1.61081971e-05  1.33783615e-05  3.62394494e-05  3.62581283e-01
  9.00412798e-01 -1.67340149e+02 -1.72943516e+01 -1.83667927e+01
 -1.66592026e+01  2.01018952e-06  3.12761449e-06  3.44797240e-06
  2.38158759e-06  3.77948572e-06  4.46741979e-06 -3.67257652e+01
  1.78998184e+00  1.85662830e+00  1.88617110e+00  1.65025997e+00]",[0.40036174]
r_0nature55115_4948-hq.wav,"[ 1.29404047e-03  9.29718837e-04  1.21573638e-03  1.95041294e+01
  2.80286865e+01 -5.54600945e+01 -4.79975967e+01 -4.80355644e+01
 -4.80939636e+01  1.57815637e-04  1.58980998e-04  2.58874497e-04
  2.74755817e-04  2.46491953e-04  2.10338185e-04  2.91295166e+01
  1.14732111e+00  1.01596928e+00  9.94682014e-01  6.80483043e-01]",[0.63267381]
r_0mechanical50608_556708-hq.wav,"[ 7.83702708e-05  1.05535917e-04  3.83861101e-04  2.28155065e+00
  5.72392988e+00 -1.96448120e+02 -2.04168587e+01 -2.28743591e+01
 -2.19810715e+01  1.19971250e-04  1.46321054e-05  1.46893499e-05
  2.54962997e-05  2.34192466e-05  9.85099814e-06 -9.73416214e+01
  1.86959660e+00  1.83082986e+00  2.03968310e+00  1.03841794e+00]",[0.50208164]
r_0quiet178698_3244946-hq.wav,"[ 1.52931979e-03  1.08746649e-03  1.29961804e-03  2.28228378e+01
  2.87100677e+01 -8.00504532e+01 -6.13134842e+01 -6.13819389e+01
 -6.11532822e+01  2.46044860e-04  1.90859399e-04  2.87117262e-04
  2.96815735e-04  2.39036250e-04  2.61601148e-04  6.77098703e+00
  9.76343811e-01  8.24766874e-01  8.59547496e-01  4.02883589e-01]",[0.66319885]
r_0society103983_149596-hq.wav,"[ 1.47749775e-03  1.05300627e-03  9.42538027e-04  2.53717747e+01
  2.12508984e+01 -8.73067780e+01 -3.70328102e+01 -3.74571114e+01
 -3.71002312e+01  2.56568979e-04  2.15766180e-04  2.49920413e-04
  2.59619264e-04  2.35517975e-04  2.43030285e-04  3.84356856e+00
  1.67455626e+00  1.61503816e+00  1.55425572e+00  1.15421581e+00]",[0.57093654]
r_0human24011_156279-hq.wav,"[ 7.00080476e-04  7.97200133e-04  2.53038481e-03  1.98411636e+01
  5.51291847e+01 -1.99172455e+02 -1.89723167e+01 -1.90563908e+01
 -1.89810562e+01  1.85929137e-04  1.90019302e-04  1.32263638e-04
  2.32601422e-04  1.54687106e-04  3.52787029e-04 -6.05665627e+01
  1.97193003e+00  1.92959201e+00  1.81957841e+00  1.52449775e+00]",[0.21460614]
r_0quiet33180_215874-hq.wav,"[ 1.32603063e-05  3.99907985e-05  2.26923821e-05  8.46984684e-01
  5.23428917e-01  8.29744339e+01 -4.03089333e+01 -4.42935524e+01
 -4.34033813e+01  1.15622506e-05  6.30475870e-06  2.60103252e-06
  8.95202265e-06  8.61455374e-06  3.86479724e-06  1.26896965e+02
  1.53425097e+00  1.17162919e+00  7.61177540e-01  2.94595093e-01]",[0.77282362]
r_0nature54806_97826-hq.wav,"[ 2.00146005e-05  1.72501186e-05  1.30884428e-05  2.52083957e-01
  2.87562340e-01 -1.04552223e+02 -4.35821381e+01 -4.58860283e+01
 -4.33135376e+01  5.85802081e-06  1.96523501e-06  3.38116570e-06
  6.06158119e-06  3.12660904e-06  2.56127487e-06 -1.06714964e+01
  1.50947356e+00  1.45650768e+00  1.48931932e+00  1.10072076e+00]",[0.71388471]
r_0mechanical145013_2580450-hq.wav,"[ 3.51201343e-05  3.07477494e-05  1.32103860e-05  6.97519720e-01
  3.08362395e-01 -1.10169998e+02 -3.25924911e+01 -3.26176453e+01
 -3.25104561e+01  4.09269296e-06  5.01126442e-06  9.73109854e-06
  6.12137455e-06  9.51537913e-06  3.03571323e-06 -9.90839100e+00
  1.59752417e+00  1.71436977e+00  1.85532761e+00  1.68725681e+00]",[0.61782864]
r_0human151060_2400359-hq.wav,"[ 2.78804291e-05  3.05805042e-05  9.12961736e-03  2.88261652e+00
  1.05154510e+02 -1.21835602e+02 -3.44308319e+01 -4.16622581e+01
 -4.00817299e+01  9.41040798e-06  3.70459493e-05  4.77118783e-06
  8.43252474e-06  7.66517860e-06  1.01180238e-04 -8.12875271e+00
  1.57215452e+00  1.47691238e+00  1.45826554e+00  1.10930145e+00]",[0.53062666]
r_1mechanical87563_634166-hq.wav,"[ 2.91893701e-03  2.01952318e-03  2.86276394e-04  5.50897980e+01
  8.23167610e+00 -1.10618912e+02 -1.71290379e+01 -1.72704144e+01
 -1.69359894e+01  1.00295147e-04  4.24527068e-04  7.77293404e-04
  1.10741879e-04  5.31363185e-04  1.08320724e-04  1.46494615e+00
  1.74589372e+00  1.66049504e+00  1.77429330e+00  1.50799060e+00]",[0.27109952]
r_0society36429_117392-hq.wav,"[ 4.29452281e-04  6.08103990e-04  4.93444735e-03  1.52130184e+01
  1.03779991e+02 -1.51866241e+02 -1.76019897e+01 -1.76302834e+01
 -1.75434647e+01  2.13027321e-04  1.49770596e-04  7.90222330e-05
  1.48865045e-04  1.23811682e-04  2.93047953e-04 -9.41856918e+01
  1.79850960e+00  1.83859432e+00  1.78581381e+00  1.19252968e+00]",[0.10993337]
